x,y
858,350
856,351
857,351
858,351
859,351
850,352
851,352
852,352
853,352
854,352
855,352
856,352
857,352
858,352
859,352
860,352
861,352
849,353
850,353
851,353
852,353
853,353
854,353
855,353
856,353
857,353
858,353
859,353
860,353
861,353
862,353
863,353
849,354
850,354
851,354
852,354
853,354
854,354
855,354
856,354
860,354
861,354
862,354
863,354
848,355
849,355
850,355
851,355
862,355
863,355
864,355
897,355
898,355
848,356
849,356
850,356
862,356
863,356
864,356
865,356
895,356
896,356
897,356
898,356
899,356
848,357
849,357
850,357
851,357
863,357
864,357
865,357
866,357
892,357
893,357
894,357
895,357
896,357
897,357
898,357
899,357
849,358
850,358
851,358
852,358
863,358
864,358
865,358
866,358
867,358
868,358
869,358
870,358
871,358
872,358
891,358
892,358
893,358
894,358
895,358
897,358
898,358
899,358
849,359
850,359
851,359
852,359
864,359
865,359
866,359
867,359
868,359
869,359
870,359
871,359
872,359
873,359
878,359
879,359
880,359
881,359
882,359
883,359
884,359
889,359
890,359
891,359
892,359
893,359
894,359
898,359
899,359
900,359
849,360
850,360
851,360
852,360
865,360
866,360
867,360
868,360
869,360
870,360
871,360
872,360
873,360
874,360
875,360
876,360
877,360
878,360
879,360
880,360
881,360
882,360
883,360
884,360
885,360
886,360
887,360
888,360
889,360
890,360
891,360
892,360
898,360
899,360
900,360
901,360
902,360
847,361
848,361
849,361
850,361
851,361
852,361
872,361
873,361
874,361
875,361
876,361
877,361
878,361
879,361
880,361
881,361
882,361
883,361
884,361
885,361
886,361
887,361
888,361
889,361
890,361
900,361
901,361
902,361
903,361
904,361
845,362
846,362
847,362
848,362
849,362
850,362
873,362
874,362
875,362
876,362
877,362
901,362
902,362
903,362
904,362
905,362
906,362
843,363
844,363
845,363
846,363
847,363
848,363
849,363
875,363
902,363
903,363
904,363
905,363
906,363
841,364
842,364
843,364
844,364
845,364
846,364
847,364
848,364
903,364
904,364
905,364
906,364
838,365
839,365
840,365
841,365
842,365
843,365
844,365
845,365
846,365
903,365
904,365
905,365
906,365
838,366
839,366
840,366
841,366
842,366
843,366
844,366
903,366
904,366
905,366
906,366
838,367
839,367
840,367
841,367
903,367
904,367
905,367
837,368
838,368
839,368
840,368
903,368
904,368
905,368
837,369
838,369
839,369
840,369
903,369
904,369
905,369
837,370
838,370
839,370
840,370
903,370
904,370
905,370
906,370
837,371
838,371
839,371
840,371
904,371
905,371
906,371
835,372
836,372
837,372
838,372
839,372
904,372
905,372
906,372
907,372
908,372
834,373
835,373
836,373
837,373
838,373
905,373
906,373
907,373
908,373
909,373
833,374
834,374
835,374
836,374
906,374
907,374
908,374
909,374
910,374
832,375
833,375
834,375
835,375
908,375
909,375
910,375
831,376
832,376
833,376
909,376
910,376
911,376
830,377
831,377
832,377
833,377
909,377
910,377
911,377
830,378
831,378
832,378
909,378
910,378
911,378
912,378
830,379
831,379
832,379
910,379
911,379
912,379
913,379
829,380
830,380
831,380
911,380
912,380
913,380
914,380
828,381
829,381
830,381
912,381
913,381
914,381
915,381
828,382
829,382
830,382
913,382
914,382
915,382
916,382
821,383
822,383
823,383
829,383
830,383
914,383
915,383
916,383
917,383
819,384
820,384
821,384
822,384
823,384
824,384
825,384
828,384
829,384
830,384
915,384
916,384
917,384
818,385
819,385
820,385
821,385
822,385
823,385
824,385
825,385
826,385
827,385
828,385
829,385
830,385
916,385
917,385
918,385
816,386
817,386
818,386
819,386
820,386
823,386
824,386
825,386
826,386
827,386
828,386
829,386
830,386
916,386
917,386
918,386
919,386
920,386
810,387
811,387
812,387
815,387
816,387
817,387
818,387
825,387
826,387
827,387
828,387
917,387
918,387
919,387
920,387
921,387
922,387
808,388
809,388
810,388
811,388
812,388
813,388
814,388
815,388
816,388
817,388
918,388
919,388
920,388
921,388
922,388
800,389
801,389
806,389
807,389
808,389
809,389
810,389
811,389
812,389
813,389
814,389
815,389
816,389
817,389
918,389
919,389
920,389
921,389
922,389
793,390
794,390
795,390
796,390
797,390
798,390
799,390
800,390
801,390
802,390
803,390
806,390
807,390
808,390
809,390
813,390
814,390
815,390
816,390
817,390
917,390
918,390
919,390
920,390
921,390
922,390
790,391
791,391
792,391
793,391
794,391
795,391
796,391
797,391
798,391
799,391
800,391
801,391
802,391
803,391
805,391
806,391
807,391
814,391
815,391
816,391
817,391
917,391
918,391
919,391
920,391
921,391
922,391
788,392
789,392
790,392
791,392
792,392
793,392
794,392
795,392
796,392
797,392
798,392
799,392
800,392
801,392
802,392
803,392
804,392
805,392
806,392
807,392
814,392
815,392
816,392
817,392
916,392
917,392
918,392
919,392
920,392
785,393
786,393
787,393
788,393
789,393
790,393
791,393
792,393
793,393
794,393
795,393
796,393
802,393
803,393
804,393
805,393
806,393
815,393
915,393
916,393
917,393
918,393
784,394
785,394
786,394
787,394
788,394
789,394
790,394
791,394
803,394
804,394
805,394
806,394
915,394
916,394
917,394
783,395
784,395
785,395
786,395
787,395
804,395
805,395
914,395
915,395
916,395
783,396
784,396
785,396
786,396
913,396
914,396
915,396
783,397
784,397
785,397
912,397
913,397
914,397
782,398
783,398
784,398
785,398
911,398
912,398
913,398
914,398
781,399
782,399
783,399
784,399
785,399
910,399
911,399
912,399
913,399
781,400
782,400
783,400
784,400
909,400
910,400
911,400
912,400
781,401
782,401
783,401
908,401
909,401
910,401
911,401
781,402
782,402
783,402
907,402
908,402
909,402
910,402
781,403
782,403
783,403
784,403
906,403
907,403
908,403
909,403
781,404
782,404
783,404
784,404
905,404
906,404
907,404
908,404
778,405
779,405
780,405
781,405
782,405
783,405
784,405
904,405
905,405
906,405
907,405
908,405
778,406
779,406
780,406
781,406
782,406
783,406
784,406
904,406
905,406
906,406
907,406
776,407
777,407
778,407
779,407
780,407
781,407
782,407
783,407
904,407
905,407
906,407
907,407
775,408
776,408
777,408
778,408
779,408
904,408
905,408
906,408
907,408
775,409
776,409
777,409
902,409
903,409
904,409
905,409
906,409
775,410
776,410
900,410
901,410
902,410
903,410
904,410
905,410
775,411
776,411
898,411
899,411
900,411
901,411
902,411
903,411
775,412
776,412
777,412
897,412
898,412
899,412
900,412
901,412
775,413
776,413
777,413
895,413
896,413
897,413
898,413
899,413
900,413
765,414
766,414
767,414
768,414
769,414
775,414
776,414
777,414
892,414
893,414
894,414
895,414
896,414
897,414
898,414
899,414
763,415
764,415
765,415
766,415
767,415
768,415
769,415
