x,y
833,278
834,278
835,278
836,278
837,278
838,278
839,278
840,278
841,278
842,278
843,278
822,279
823,279
824,279
825,279
826,279
827,279
828,279
829,279
830,279
831,279
832,279
833,279
834,279
835,279
836,279
837,279
838,279
839,279
840,279
841,279
842,279
843,279
844,279
814,280
815,280
816,280
817,280
818,280
819,280
820,280
821,280
822,280
823,280
824,280
825,280
826,280
827,280
828,280
829,280
830,280
831,280
832,280
833,280
834,280
835,280
836,280
837,280
838,280
839,280
840,280
841,280
842,280
843,280
844,280
802,281
803,281
804,281
805,281
806,281
807,281
808,281
809,281
810,281
811,281
812,281
813,281
814,281
815,281
816,281
817,281
818,281
819,281
820,281
821,281
822,281
823,281
824,281
825,281
826,281
827,281
828,281
829,281
830,281
831,281
832,281
833,281
841,281
842,281
843,281
844,281
800,282
801,282
802,282
803,282
804,282
805,282
806,282
807,282
808,282
809,282
810,282
811,282
812,282
813,282
814,282
815,282
816,282
817,282
818,282
819,282
820,282
821,282
822,282
823,282
824,282
825,282
826,282
827,282
828,282
841,282
842,282
843,282
799,283
800,283
801,283
802,283
803,283
804,283
805,283
806,283
807,283
808,283
809,283
810,283
811,283
812,283
813,283
814,283
815,283
816,283
817,283
818,283
819,283
820,283
841,283
842,283
843,283
796,284
797,284
798,284
799,284
800,284
801,284
802,284
803,284
804,284
805,284
806,284
807,284
808,284
809,284
810,284
841,284
842,284
843,284
786,285
787,285
788,285
795,285
796,285
797,285
798,285
799,285
842,285
843,285
786,286
787,286
788,286
789,286
790,286
791,286
794,286
795,286
796,286
797,286
798,286
842,286
843,286
786,287
787,287
788,287
789,287
790,287
791,287
792,287
793,287
794,287
795,287
796,287
842,287
843,287
844,287
786,288
787,288
788,288
791,288
792,288
793,288
794,288
842,288
843,288
844,288
786,289
787,289
788,289
842,289
843,289
844,289
786,290
787,290
788,290
842,290
843,290
844,290
786,291
787,291
788,291
842,291
843,291
844,291
786,292
787,292
788,292
842,292
843,292
844,292
786,293
787,293
788,293
842,293
843,293
844,293
786,294
