x,y
703,239
704,239
705,239
706,239
707,239
708,239
640,240
641,240
642,240
643,240
644,240
645,240
646,240
647,240
648,240
649,240
650,240
651,240
652,240
653,240
654,240
655,240
656,240
657,240
658,240
659,240
660,240
661,240
662,240
663,240
664,240
665,240
666,240
667,240
668,240
669,240
670,240
671,240
672,240
673,240
674,240
675,240
676,240
677,240
678,240
679,240
680,240
681,240
682,240
683,240
684,240
685,240
686,240
687,240
688,240
689,240
690,240
691,240
692,240
693,240
694,240
695,240
696,240
697,240
698,240
699,240
700,240
701,240
702,240
703,240
704,240
705,240
706,240
707,240
708,240
709,240
611,241
612,241
613,241
614,241
615,241
616,241
617,241
618,241
619,241
620,241
621,241
622,241
623,241
624,241
625,241
626,241
627,241
628,241
629,241
630,241
631,241
632,241
633,241
634,241
635,241
636,241
637,241
638,241
639,241
640,241
641,241
642,241
643,241
644,241
645,241
646,241
647,241
648,241
649,241
650,241
651,241
652,241
653,241
654,241
655,241
656,241
657,241
658,241
659,241
660,241
661,241
662,241
663,241
664,241
665,241
666,241
667,241
668,241
669,241
670,241
671,241
672,241
673,241
674,241
675,241
676,241
677,241
678,241
679,241
680,241
681,241
682,241
683,241
684,241
685,241
686,241
687,241
688,241
689,241
690,241
691,241
692,241
693,241
694,241
695,241
696,241
697,241
698,241
699,241
700,241
701,241
702,241
703,241
704,241
705,241
706,241
707,241
708,241
709,241
599,242
600,242
601,242
602,242
603,242
604,242
605,242
606,242
607,242
608,242
609,242
610,242
611,242
612,242
613,242
614,242
615,242
616,242
617,242
618,242
619,242
620,242
621,242
622,242
623,242
624,242
625,242
626,242
627,242
628,242
629,242
630,242
631,242
632,242
633,242
634,242
635,242
636,242
637,242
638,242
639,242
640,242
641,242
642,242
643,242
644,242
645,242
646,242
647,242
648,242
649,242
650,242
651,242
652,242
653,242
654,242
655,242
656,242
657,242
658,242
659,242
660,242
661,242
662,242
663,242
664,242
665,242
666,242
667,242
668,242
669,242
670,242
671,242
672,242
673,242
674,242
675,242
676,242
677,242
678,242
679,242
680,242
681,242
682,242
683,242
684,242
685,242
686,242
687,242
688,242
689,242
690,242
691,242
692,242
693,242
694,242
695,242
696,242
697,242
698,242
699,242
700,242
701,242
702,242
703,242
704,242
705,242
706,242
707,242
708,242
709,242
599,243
600,243
601,243
602,243
603,243
604,243
605,243
606,243
607,243
608,243
609,243
610,243
611,243
612,243
613,243
614,243
615,243
616,243
617,243
618,243
619,243
620,243
621,243
622,243
623,243
624,243
625,243
626,243
627,243
628,243
629,243
630,243
631,243
632,243
633,243
634,243
635,243
636,243
637,243
638,243
639,243
640,243
641,243
642,243
643,243
644,243
645,243
646,243
647,243
648,243
649,243
650,243
651,243
652,243
653,243
654,243
655,243
656,243
657,243
658,243
659,243
660,243
661,243
662,243
663,243
664,243
665,243
666,243
667,243
668,243
669,243
670,243
671,243
672,243
673,243
674,243
675,243
676,243
677,243
678,243
679,243
707,243
708,243
709,243
598,244
599,244
600,244
601,244
602,244
603,244
604,244
605,244
606,244
607,244
608,244
609,244
610,244
611,244
612,244
613,244
614,244
615,244
616,244
707,244
708,244
709,244
598,245
599,245
600,245
707,245
708,245
709,245
598,246
599,246
600,246
708,246
709,246
710,246
598,247
599,247
600,247
708,247
709,247
710,247
711,247
598,248
599,248
600,248
709,248
710,248
711,248
712,248
598,249
599,249
600,249
601,249
710,249
711,249
712,249
599,250
600,250
601,250
602,250
710,250
711,250
712,250
600,251
601,251
602,251
603,251
710,251
711,251
712,251
601,252
602,252
603,252
709,252
710,252
711,252
601,253
602,253
603,253
709,253
710,253
711,253
601,254
602,254
603,254
709,254
710,254
711,254
601,255
602,255
603,255
708,255
709,255
710,255
601,256
602,256
708,256
709,256
710,256
600,257
601,257
602,257
708,257
709,257
710,257
600,258
601,258
602,258
708,258
709,258
710,258
600,259
601,259
602,259
709,259
710,259
711,259
600,260
601,260
709,260
710,260
711,260
599,261
600,261
601,261
710,261
711,261
712,261
599,262
600,262
601,262
710,262
711,262
712,262
713,262
598,263
599,263
600,263
711,263
712,263
713,263
714,263
715,263
716,263
598,264
599,264
600,264
712,264
713,264
714,264
715,264
716,264
717,264
718,264
719,264
720,264
598,265
599,265
600,265
714,265
715,265
716,265
717,265
718,265
719,265
720,265
721,265
598,266
599,266
600,266
717,266
718,266
719,266
720,266
721,266
722,266
599,267
600,267
601,267
719,267
720,267
721,267
722,267
599,268
600,268
601,268
720,268
721,268
722,268
599,269
600,269
601,269
602,269
720,269
721,269
722,269
600,270
601,270
602,270
720,270
721,270
722,270
723,270
601,271
602,271
603,271
720,271
721,271
722,271
723,271
724,271
725,271
601,272
602,272
603,272
722,272
723,272
724,272
725,272
601,273
602,273
603,273
724,273
725,273
726,273
602,274
603,274
604,274
724,274
725,274
726,274
602,275
603,275
604,275
