x,y
1033,237
1034,237
1035,237
1036,237
1037,237
1028,238
1029,238
1030,238
1031,238
1032,238
1033,238
1034,238
1035,238
1036,238
1037,238
1038,238
1023,239
1024,239
1025,239
1026,239
1027,239
1028,239
1029,239
1030,239
1031,239
1032,239
1033,239
1034,239
1035,239
1036,239
1037,239
1038,239
1039,239
1040,239
1019,240
1020,240
1021,240
1022,240
1023,240
1024,240
1025,240
1026,240
1027,240
1028,240
1029,240
1030,240
1031,240
1032,240
1037,240
1038,240
1039,240
1040,240
1041,240
1042,240
1043,240
1044,240
1045,240
1017,241
1018,241
1019,241
1020,241
1021,241
1022,241
1023,241
1024,241
1025,241
1026,241
1027,241
1028,241
1029,241
1030,241
1038,241
1039,241
1040,241
1041,241
1042,241
1043,241
1044,241
1045,241
1013,242
1014,242
1015,242
1016,242
1017,242
1018,242
1019,242
1020,242
1021,242
1022,242
1023,242
1024,242
1025,242
1026,242
1038,242
1039,242
1040,242
1041,242
1042,242
1043,242
1044,242
1045,242
1046,242
1008,243
1009,243
1010,243
1011,243
1012,243
1013,243
1014,243
1015,243
1016,243
1017,243
1018,243
1019,243
1020,243
1021,243
1043,243
1044,243
1045,243
1046,243
1003,244
1004,244
1005,244
1006,244
1007,244
1008,244
1009,244
1010,244
1011,244
1012,244
1013,244
1014,244
1015,244
1016,244
1017,244
1044,244
1045,244
1046,244
998,245
999,245
1000,245
1001,245
1002,245
1003,245
1004,245
1005,245
1006,245
1007,245
1008,245
1009,245
1010,245
1011,245
1045,245
1046,245
993,246
994,246
995,246
996,246
997,246
998,246
999,246
1000,246
1001,246
1002,246
1003,246
1004,246
1005,246
1006,246
1045,246
1046,246
1047,246
986,247
987,247
988,247
989,247
990,247
991,247
992,247
993,247
994,247
995,247
996,247
997,247
998,247
999,247
1000,247
1001,247
1045,247
1046,247
1047,247
945,248
946,248
982,248
983,248
984,248
985,248
986,248
987,248
988,248
989,248
990,248
991,248
992,248
993,248
994,248
995,248
996,248
1045,248
1046,248
1047,248
944,249
945,249
946,249
947,249
977,249
978,249
979,249
980,249
981,249
982,249
983,249
984,249
985,249
986,249
987,249
988,249
989,249
990,249
1046,249
1047,249
1048,249
942,250
943,250
944,250
945,250
946,250
947,250
948,250
970,250
971,250
972,250
973,250
974,250
975,250
976,250
977,250
978,250
979,250
980,250
981,250
982,250
983,250
984,250
985,250
1046,250
1047,250
1048,250
1049,250
1050,250
1051,250
1052,250
941,251
942,251
943,251
944,251
945,251
946,251
947,251
948,251
966,251
967,251
968,251
969,251
970,251
971,251
972,251
973,251
974,251
975,251
976,251
977,251
978,251
979,251
980,251
1047,251
1048,251
1049,251
1050,251
1051,251
1052,251
1053,251
1054,251
940,252
941,252
942,252
943,252
946,252
947,252
