x,y
783,415
784,415
785,415
782,416
783,416
784,416
785,416
786,416
787,416
781,417
782,417
783,417
784,417
785,417
786,417
787,417
780,418
781,418
782,418
783,418
784,418
785,418
786,418
787,418
780,419
781,419
782,419
783,419
784,419
785,419
786,419
787,419
788,419
780,420
781,420
782,420
783,420
784,420
785,420
786,420
787,420
788,420
780,421
781,421
782,421
783,421
784,421
785,421
786,421
787,421
788,421
780,422
781,422
782,422
783,422
784,422
785,422
786,422
787,422
788,422
789,422
779,423
780,423
781,423
782,423
783,423
784,423
785,423
786,423
787,423
788,423
789,423
779,424
780,424
781,424
782,424
783,424
784,424
785,424
786,424
787,424
788,424
789,424
782,425
783,425
784,425
785,425
786,425
787,425
788,425
789,425
790,425
791,425
899,425
900,425
901,425
902,425
782,426
783,426
784,426
785,426
786,426
787,426
788,426
789,426
790,426
791,426
898,426
899,426
900,426
901,426
902,426
903,426
782,427
783,427
784,427
785,427
786,427
787,427
788,427
789,427
790,427
791,427
897,427
898,427
899,427
900,427
901,427
902,427
903,427
904,427
782,428
783,428
784,428
785,428
786,428
787,428
788,428
789,428
790,428
791,428
895,428
896,428
897,428
898,428
899,428
900,428
901,428
902,428
903,428
904,428
783,429
784,429
785,429
786,429
787,429
788,429
789,429
790,429
791,429
894,429
895,429
896,429
897,429
898,429
899,429
900,429
901,429
902,429
903,429
904,429
784,430
785,430
786,430
787,430
788,430
789,430
790,430
791,430
792,430
892,430
893,430
894,430
895,430
896,430
897,430
898,430
899,430
900,430
901,430
902,430
903,430
904,430
785,431
786,431
787,431
788,431
789,431
790,431
791,431
792,431
793,431
794,431
891,431
892,431
893,431
894,431
895,431
896,431
897,431
898,431
899,431
900,431
901,431
902,431
903,431
904,431
786,432
787,432
788,432
789,432
790,432
791,432
792,432
793,432
794,432
795,432
796,432
797,432
891,432
892,432
893,432
894,432
895,432
896,432
897,432
898,432
899,432
900,432
901,432
902,432
903,432
788,433
789,433
790,433
791,433
792,433
793,433
794,433
795,433
796,433
797,433
890,433
891,433
892,433
893,433
894,433
895,433
896,433
897,433
898,433
899,433
900,433
901,433
902,433
788,434
789,434
790,434
791,434
792,434
793,434
794,434
795,434
889,434
890,434
891,434
892,434
893,434
894,434
895,434
896,434
897,434
898,434
899,434
900,434
788,435
789,435
790,435
791,435
792,435
793,435
794,435
795,435
887,435
888,435
889,435
890,435
891,435
892,435
893,435
894,435
895,435
896,435
897,435
898,435
788,436
789,436
790,436
791,436
792,436
793,436
794,436
795,436
796,436
886,436
887,436
888,436
889,436
890,436
891,436
892,436
893,436
894,436
895,436
896,436
897,436
787,437
788,437
789,437
790,437
791,437
792,437
793,437
794,437
795,437
796,437
884,437
885,437
886,437
887,437
888,437
889,437
890,437
891,437
892,437
893,437
894,437
895,437
896,437
897,437
787,438
788,438
789,438
790,438
791,438
792,438
793,438
794,438
795,438
796,438
881,438
883,438
884,438
885,438
886,438
887,438
888,438
889,438
890,438
891,438
892,438
893,438
894,438
895,438
896,438
789,439
790,439
791,439
792,439
793,439
794,439
795,439
796,439
880,439
881,439
882,439
883,439
884,439
885,439
886,439
887,439
888,439
889,439
890,439
891,439
892,439
893,439
894,439
895,439
896,439
790,440
791,440
792,440
793,440
794,440
795,440
796,440
880,440
881,440
882,440
883,440
884,440
885,440
886,440
887,440
888,440
889,440
890,440
891,440
892,440
893,440
894,440
895,440
790,441
791,441
792,441
793,441
794,441
795,441
796,441
868,441
869,441
870,441
879,441
880,441
881,441
882,441
883,441
884,441
885,441
886,441
887,441
888,441
889,441
890,441
891,441
892,441
893,441
894,441
788,442
789,442
790,442
791,442
792,442
793,442
794,442
795,442
796,442
867,442
868,442
869,442
870,442
878,442
879,442
880,442
881,442
882,442
883,442
884,442
885,442
886,442
887,442
888,442
889,442
890,442
891,442
892,442
893,442
788,443
789,443
790,443
791,443
792,443
793,443
794,443
795,443
796,443
867,443
868,443
869,443
870,443
871,443
872,443
873,443
874,443
875,443
876,443
877,443
878,443
879,443
880,443
881,443
882,443
883,443
884,443
885,443
886,443
887,443
888,443
889,443
890,443
891,443
790,444
791,444
792,444
793,444
794,444
795,444
796,444
865,444
866,444
867,444
868,444
869,444
870,444
871,444
872,444
873,444
874,444
875,444
876,444
877,444
878,444
879,444
880,444
881,444
882,444
883,444
884,444
885,444
886,444
887,444
888,444
889,444
789,445
790,445
791,445
792,445
793,445
794,445
795,445
796,445
865,445
866,445
867,445
868,445
869,445
870,445
871,445
872,445
873,445
874,445
875,445
876,445
877,445
878,445
879,445
880,445
881,445
882,445
883,445
884,445
885,445
886,445
887,445
788,446
789,446
790,446
791,446
792,446
793,446
794,446
795,446
864,446
865,446
866,446
867,446
868,446
869,446
870,446
871,446
872,446
873,446
874,446
875,446
876,446
877,446
878,446
879,446
880,446
881,446
882,446
883,446
884,446
885,446
787,447
788,447
789,447
790,447
791,447
792,447
793,447
794,447
795,447
864,447
865,447
866,447
867,447
868,447
869,447
870,447
871,447
872,447
873,447
874,447
875,447
876,447
877,447
878,447
879,447
880,447
881,447
882,447
883,447
884,447
885,447
787,448
788,448
789,448
790,448
791,448
792,448
793,448
794,448
795,448
863,448
864,448
865,448
866,448
867,448
868,448
869,448
870,448
871,448
872,448
873,448
874,448
875,448
876,448
877,448
878,448
879,448
880,448
881,448
882,448
883,448
884,448
885,448
787,449
788,449
789,449
790,449
791,449
792,449
793,449
794,449
795,449
862,449
863,449
864,449
865,449
866,449
867,449
868,449
869,449
870,449
871,449
872,449
873,449
874,449
875,449
876,449
877,449
878,449
879,449
880,449
787,450
788,450
789,450
790,450
791,450
792,450
793,450
794,450
795,450
861,450
862,450
863,450
864,450
865,450
866,450
867,450
868,450
869,450
870,450
871,450
787,451
788,451
789,451
790,451
791,451
792,451
793,451
794,451
795,451
860,451
861,451
862,451
863,451
864,451
865,451
866,451
867,451
868,451
869,451
870,451
788,452
789,452
790,452
791,452
792,452
793,452
794,452
795,452
796,452
858,452
859,452
860,452
861,452
862,452
863,452
864,452
865,452
866,452
867,452
868,452
869,452
870,452
788,453
789,453
790,453
791,453
792,453
793,453
794,453
795,453
796,453
857,453
858,453
859,453
860,453
861,453
862,453
863,453
864,453
865,453
866,453
867,453
868,453
869,453
788,454
789,454
790,454
791,454
792,454
