x,y
60,316
57,317
58,317
59,317
60,317
61,317
62,317
56,318
57,318
58,318
59,318
60,318
61,318
62,318
63,318
64,318
56,319
57,319
58,319
59,319
60,319
61,319
62,319
63,319
64,319
55,320
56,320
57,320
58,320
59,320
60,320
61,320
62,320
63,320
64,320
65,320
54,321
55,321
56,321
57,321
58,321
59,321
60,321
61,321
62,321
63,321
64,321
54,322
55,322
56,322
57,322
58,322
59,322
60,322
61,322
62,322
63,322
64,322
54,323
55,323
56,323
57,323
58,323
59,323
60,323
61,323
62,323
63,323
64,323
53,324
54,324
55,324
56,324
57,324
58,324
59,324
60,324
61,324
62,324
63,324
64,324
53,325
54,325
55,325
56,325
57,325
58,325
59,325
60,325
61,325
62,325
63,325
64,325
54,326
55,326
56,326
57,326
58,326
59,326
60,326
61,326
62,326
63,326
54,327
55,327
56,327
57,327
58,327
59,327
60,327
61,327
62,327
63,327
64,327
54,328
55,328
56,328
57,328
58,328
59,328
60,328
61,328
62,328
63,328
64,328
55,329
56,329
57,329
58,329
59,329
60,329
61,329
62,329
63,329
64,329
55,330
56,330
57,330
58,330
59,330
60,330
61,330
62,330
63,330
64,330
65,330
56,331
57,331
58,331
59,331
60,331
61,331
62,331
63,331
64,331
65,331
66,331
67,331
56,332
57,332
58,332
59,332
60,332
61,332
62,332
63,332
64,332
65,332
66,332
67,332
56,333
57,333
58,333
59,333
60,333
61,333
62,333
63,333
64,333
65,333
56,334
57,334
58,334
59,334
60,334
61,334
62,334
63,334
64,334
65,334
56,335
57,335
58,335
59,335
60,335
61,335
62,335
63,335
64,335
65,335
56,336
57,336
58,336
59,336
60,336
61,336
62,336
63,336
64,336
65,336
66,336
67,336
59,337
60,337
61,337
62,337
63,337
64,337
65,337
66,337
67,337
59,338
60,338
61,338
62,338
63,338
64,338
65,338
66,338
67,338
68,338
59,339
60,339
61,339
62,339
63,339
64,339
65,339
66,339
67,339
68,339
59,340
60,340
61,340
62,340
63,340
64,340
65,340
66,340
67,340
68,340
60,341
61,341
62,341
63,341
64,341
65,341
66,341
67,341
68,341
69,341
60,342
61,342
62,342
63,342
64,342
65,342
66,342
67,342
68,342
69,342
60,343
61,343
62,343
63,343
64,343
65,343
66,343
67,343
68,343
69,343
61,344
62,344
