x,y
967,251
968,251
969,251
970,251
971,251
972,251
973,251
964,252
965,252
966,252
967,252
968,252
969,252
970,252
971,252
972,252
973,252
974,252
975,252
962,253
963,253
964,253
965,253
966,253
967,253
968,253
969,253
970,253
971,253
972,253
973,253
974,253
975,253
976,253
977,253
960,254
961,254
962,254
963,254
964,254
965,254
966,254
967,254
968,254
969,254
970,254
971,254
972,254
973,254
974,254
975,254
976,254
977,254
959,255
960,255
961,255
962,255
963,255
964,255
965,255
966,255
967,255
968,255
969,255
970,255
971,255
972,255
973,255
974,255
975,255
976,255
977,255
978,255
979,255
959,256
960,256
961,256
962,256
963,256
964,256
965,256
966,256
967,256
968,256
969,256
970,256
971,256
972,256
973,256
974,256
975,256
976,256
977,256
978,256
979,256
980,256
958,257
959,257
960,257
961,257
962,257
963,257
964,257
965,257
966,257
967,257
968,257
969,257
970,257
971,257
972,257
973,257
974,257
975,257
976,257
977,257
978,257
979,257
980,257
957,258
958,258
959,258
960,258
961,258
962,258
963,258
964,258
965,258
966,258
967,258
968,258
969,258
970,258
971,258
972,258
973,258
974,258
975,258
976,258
977,258
978,258
979,258
980,258
957,259
958,259
959,259
960,259
961,259
962,259
963,259
964,259
965,259
966,259
967,259
968,259
969,259
970,259
971,259
972,259
973,259
974,259
975,259
976,259
977,259
978,259
979,259
980,259
956,260
957,260
958,260
959,260
960,260
961,260
962,260
963,260
964,260
965,260
966,260
967,260
968,260
969,260
970,260
971,260
972,260
973,260
974,260
975,260
976,260
977,260
978,260
979,260
980,260
955,261
956,261
957,261
958,261
959,261
960,261
961,261
962,261
963,261
964,261
965,261
966,261
967,261
968,261
969,261
973,261
974,261
975,261
976,261
977,261
978,261
979,261
980,261
953,262
954,262
955,262
956,262
957,262
958,262
959,262
960,262
961,262
962,262
963,262
964,262
965,262
966,262
967,262
968,262
969,262
970,262
974,262
975,262
976,262
977,262
978,262
979,262
980,262
952,263
953,263
954,263
955,263
956,263
957,263
958,263
959,263
960,263
961,263
962,263
963,263
964,263
965,263
966,263
967,263
968,263
969,263
976,263
977,263
978,263
951,264
952,264
953,264
954,264
955,264
956,264
957,264
958,264
959,264
960,264
961,264
962,264
963,264
950,265
951,265
952,265
953,265
954,265
955,265
956,265
957,265
958,265
959,265
960,265
961,265
962,265
950,266
951,266
952,266
953,266
954,266
955,266
956,266
957,266
958,266
959,266
960,266
961,266
962,266
950,267
951,267
952,267
953,267
954,267
955,267
956,267
957,267
958,267
959,267
960,267
961,267
950,268
951,268
952,268
953,268
954,268
955,268
956,268
957,268
958,268
959,268
960,268
950,269
951,269
952,269
953,269
954,269
955,269
956,269
957,269
958,269
959,269
950,270
951,270
952,270
953,270
954,270
955,270
956,270
957,270
958,270
959,270
960,270
950,271
951,271
952,271
953,271
954,271
955,271
956,271
957,271
958,271
959,271
960,271
950,272
951,272
952,272
953,272
954,272
955,272
956,272
957,272
958,272
959,272
960,272
961,272
963,272
950,273
951,273
952,273
953,273
954,273
955,273
956,273
957,273
958,273
959,273
960,273
961,273
962,273
952,274
953,274
954,274
955,274
956,274
957,274
958,274
959,274
960,274
961,274
962,274
963,274
952,275
953,275
954,275
955,275
956,275
957,275
958,275
959,275
960,275
961,275
962,275
963,275
954,276
955,276
956,276
957,276
958,276
959,276
960,276
961,276
962,276
963,276
964,276
955,277
956,277
957,277
958,277
959,277
960,277
961,277
962,277
963,277
964,277
956,278
957,278
958,278
959,278
960,278
961,278
962,278
963,278
964,278
965,278
956,279
957,279
958,279
959,279
960,279
961,279
962,279
963,279
964,279
965,279
957,280
958,280
959,280
960,280
961,280
962,280
963,280
964,280
965,280
957,281
958,281
959,281
960,281
961,281
962,281
963,281
964,281
965,281
957,282
958,282
959,282
960,282
961,282
962,282
963,282
964,282
957,283
958,283
959,283
960,283
961,283
962,283
963,283
964,283
957,284
958,284
959,284
960,284
961,284
962,284
963,284
964,284
941,285
957,285
958,285
959,285
960,285
961,285
962,285
963,285
964,285
941,286
942,286
943,286
944,286
945,286
956,286
957,286
958,286
959,286
960,286
961,286
962,286
963,286
964,286
941,287
942,287
943,287
944,287
945,287
946,287
947,287
955,287
956,287
957,287
958,287
959,287
960,287
961,287
962,287
963,287
964,287
940,288
941,288
942,288
943,288
944,288
945,288
946,288
947,288
948,288
955,288
956,288
957,288
958,288
959,288
960,288
961,288
962,288
963,288
964,288
939,289
940,289
941,289
942,289
943,289
944,289
945,289
946,289
947,289
948,289
949,289
954,289
955,289
956,289
957,289
958,289
959,289
960,289
961,289
962,289
963,289
939,290
940,290
941,290
942,290
943,290
944,290
945,290
946,290
947,290
948,290
949,290
953,290
954,290
955,290
956,290
957,290
958,290
959,290
960,290
961,290
962,290
963,290
937,291
938,291
939,291
940,291
941,291
942,291
943,291
944,291
945,291
946,291
947,291
948,291
949,291
950,291
951,291
952,291
953,291
954,291
955,291
956,291
957,291
958,291
959,291
960,291
961,291
962,291
963,291
937,292
938,292
939,292
940,292
941,292
942,292
943,292
944,292
945,292
946,292
947,292
948,292
949,292
950,292
951,292
952,292
953,292
954,292
955,292
956,292
957,292
958,292
959,292
960,292
961,292
962,292
963,292
936,293
937,293
938,293
939,293
940,293
941,293
942,293
943,293
944,293
945,293
946,293
947,293
948,293
949,293
950,293
951,293
952,293
953,293
954,293
955,293
956,293
957,293
958,293
959,293
960,293
961,293
962,293
963,293
936,294
937,294
938,294
939,294
940,294
941,294
942,294
943,294
944,294
945,294
946,294
947,294
948,294
949,294
950,294
951,294
952,294
953,294
954,294
955,294
956,294
957,294
958,294
959,294
960,294
961,294
962,294
963,294
937,295
938,295
939,295
940,295
941,295
942,295
943,295
944,295
945,295
946,295
947,295
948,295
949,295
950,295
951,295
952,295
953,295
954,295
955,295
956,295
957,295
958,295
959,295
960,295
961,295
962,295
936,296
937,296
938,296
939,296
940,296
941,296
942,296
943,296
944,296
945,296
946,296
947,296
948,296
949,296
950,296
951,296
952,296
953,296
954,296
955,296
956,296
957,296
958,296
959,296
960,296
961,296
962,296
935,297
936,297
937,297
938,297
939,297
940,297
941,297
942,297
943,297
944,297
945,297
946,297
947,297
948,297
949,297
950,297
951,297
952,297
953,297
954,297
955,297
956,297
957,297
958,297
959,297
960,297
935,298
936,298
937,298
938,298
939,298
940,298
941,298
942,298
943,298
944,298
945,298
946,298
947,298
948,298
949,298
950,298
951,298
952,298
953,298
954,298
955,298
956,298
957,298
958,298
959,298
935,299
936,299
937,299
938,299
939,299
940,299
941,299
942,299
943,299
944,299
946,299
947,299
948,299
949,299
950,299
951,299
952,299
953,299
954,299
955,299
956,299
957,299
958,299
935,300
936,300
937,300
938,300
939,300
940,300
941,300
942,300
943,300
944,300
949,300
950,300
951,300
952,300
953,300
954,300
955,300
956,300
957,300
958,300
935,301
936,301
937,301
938,301
939,301
940,301
941,301
942,301
943,301
951,301
952,301
953,301
954,301
935,302
936,302
937,302
938,302
939,302
940,302
