x,y
323,237
324,237
325,237
326,237
327,237
328,237
329,237
323,238
324,238
325,238
326,238
327,238
328,238
329,238
323,239
324,239
325,239
326,239
327,239
328,239
329,239
330,239
331,239
322,240
323,240
324,240
325,240
326,240
327,240
328,240
329,240
330,240
331,240
322,241
323,241
324,241
325,241
326,241
327,241
328,241
329,241
330,241
331,241
322,242
323,242
324,242
325,242
326,242
327,242
328,242
329,242
330,242
331,242
322,243
323,243
324,243
325,243
326,243
327,243
328,243
329,243
330,243
331,243
322,244
323,244
324,244
325,244
326,244
327,244
328,244
329,244
330,244
331,244
322,245
323,245
324,245
325,245
326,245
327,245
328,245
329,245
330,245
331,245
322,246
323,246
324,246
325,246
326,246
327,246
328,246
329,246
330,246
331,246
322,247
323,247
324,247
325,247
326,247
327,247
328,247
329,247
330,247
331,247
321,248
322,248
323,248
324,248
325,248
326,248
327,248
328,248
329,248
330,248
331,248
321,249
322,249
323,249
324,249
325,249
326,249
327,249
328,249
329,249
330,249
320,250
321,250
322,250
323,250
324,250
325,250
326,250
327,250
328,250
329,250
330,250
320,251
321,251
322,251
323,251
324,251
325,251
326,251
327,251
328,251
329,251
330,251
319,252
320,252
321,252
322,252
323,252
324,252
325,252
326,252
327,252
328,252
329,252
330,252
319,253
320,253
321,253
322,253
323,253
324,253
325,253
326,253
327,253
328,253
329,253
330,253
318,254
319,254
320,254
321,254
322,254
323,254
324,254
325,254
326,254
327,254
328,254
329,254
318,255
319,255
320,255
321,255
322,255
323,255
324,255
325,255
326,255
327,255
328,255
329,255
318,256
319,256
320,256
321,256
322,256
323,256
324,256
325,256
326,256
327,256
328,256
318,257
319,257
320,257
321,257
322,257
323,257
324,257
325,257
326,257
327,257
328,257
317,258
318,258
319,258
320,258
321,258
322,258
323,258
324,258
325,258
317,259
318,259
319,259
320,259
321,259
322,259
323,259
324,259
325,259
317,260
318,260
319,260
320,260
321,260
322,260
323,260
324,260
325,260
317,261
318,261
319,261
320,261
321,261
322,261
323,261
324,261
325,261
317,262
318,262
319,262
320,262
321,262
322,262
323,262
324,262
325,262
317,263
318,263
319,263
320,263
321,263
322,263
323,263
324,263
325,263
316,264
317,264
318,264
319,264
320,264
321,264
322,264
323,264
324,264
325,264
326,264
327,264
328,264
315,265
316,265
317,265
318,265
319,265
320,265
321,265
322,265
323,265
324,265
325,265
326,265
327,265
328,265
316,266
317,266
